lcl|145|num|446968|OTU|0,gi|814946782|gb|LAQZ01000112.1|,100.000,253,0,0,1,253,300,48,5.39e-128,468
lcl|145|num|446968|OTU|0,gi|534538244|gb|ACII02000003.1|,100.000,253,0,0,1,253,49550,49298,5.39e-128,468
lcl|145|num|446968|OTU|0,gi|534538244|gb|ACII02000003.1|,100.000,253,0,0,1,253,357832,357580,5.39e-128,468
lcl|145|num|446968|OTU|0,gi|534538244|gb|ACII02000003.1|,100.000,253,0,0,1,253,442981,442729,5.39e-128,468
lcl|145|num|446968|OTU|0,gi|534539331|gb|ACII02000002.1|,100.000,253,0,0,1,253,807,555,5.39e-128,468
lcl|145|num|446968|OTU|0,gi|534539331|gb|ACII02000002.1|,100.000,253,0,0,1,253,196969,196717,5.39e-128,468
lcl|145|num|446968|OTU|0,gi|534539331|gb|ACII02000002.1|,100.000,253,0,0,1,253,341716,341464,5.39e-128,468
lcl|145|num|446968|OTU|0,gi|534539658|gb|ACII02000001.1|,100.000,253,0,0,1,253,2370,2118,5.39e-128,468
lcl|145|num|446968|OTU|0,gi|386807667|emb|CAHL01000526.1|,99.605,253,1,0,1,253,414,666,2.51e-126,462
lcl|145|num|446968|OTU|0,gi|223960815|gb|ACBZ01000217.1|,97.233,253,7,0,1,253,1271,1019,2.54e-116,429
lcl|145|num|446968|OTU|0,gi|814948302|gb|LARH01000049.1|,96.047,253,10,0,1,253,300,48,2.56e-111,412
lcl|145|num|446968|OTU|0,gi|134285596|gb|AAVO02000054.1|,96.047,253,10,0,1,253,923,671,2.56e-111,412
lcl|145|num|446968|OTU|0,gi|134285597|gb|AAVO02000053.1|,96.047,253,10,0,1,253,479,227,2.56e-111,412
lcl|145|num|446968|OTU|0,gi|134285640|gb|AAVO02000010.1|,96.047,253,10,0,1,253,97555,97807,2.56e-111,412
lcl|145|num|446968|OTU|0,gi|134285646|gb|AAVO02000004.1|,96.047,253,10,0,1,253,715,967,2.56e-111,412
lcl|145|num|446968|OTU|0,gi|134285600|gb|AAVO02000050.1|,95.652,253,11,0,1,253,997,1249,1.19e-109,407
lcl|145|num|446968|OTU|0,gi|814946869|gb|LAQZ01000083.1|,100.000,216,0,0,1,216,1047,1262,1.99e-107,399
lcl|145|num|446968|OTU|0,gi|636863220|gb|JFBB01000183.1|,95.984,249,5,5,8,253,364,118,1.99e-107,399
lcl|145|num|446968|OTU|0,gi|345907922|gb|ADLU01000111.1|,94.902,255,9,4,1,253,769,1021,2.58e-106,396
lcl|145|num|446968|OTU|0,gi|158137917|gb|AAXA02000016.1|,94.902,255,9,4,1,253,198382,198130,2.58e-106,396
lcl|145|num|446968|OTU|0,gi|158137918|gb|AAXA02000015.1|,94.902,255,9,4,1,253,453494,453242,2.58e-106,396
lcl|145|num|446968|OTU|0,gi|158137918|gb|AAXA02000015.1|,94.902,255,9,4,1,253,761418,761670,2.58e-106,396
lcl|145|num|446968|OTU|0,gi|158137919|gb|AAXA02000014.1|,94.902,255,9,4,1,253,354980,355232,2.58e-106,396
lcl|145|num|446968|OTU|0,gi|158137926|gb|AAXA02000007.1|,94.902,255,9,4,1,253,291,543,2.58e-106,396
lcl|145|num|446968|OTU|0,gi|158137927|gb|AAXA02000006.1|,94.902,255,9,4,1,253,102819,103071,2.58e-106,396
lcl|145|num|446968|OTU|0,gi|729029349|gb|JTGN01000001.1|,94.466,253,14,0,1,253,5964,5712,1.20e-104,390
lcl|145|num|446968|OTU|0,gi|729029349|gb|JTGN01000001.1|,94.466,253,14,0,1,253,634804,634552,1.20e-104,390
lcl|145|num|446968|OTU|0,gi|835516982|gb|JNGB01000255.1|,94.466,253,14,0,1,253,4488,4236,1.20e-104,390
lcl|145|num|446968|OTU|0,gi|631851685|gb|JMLZ01000002.1|,94.466,253,14,0,1,253,595774,596026,1.20e-104,390
lcl|145|num|446968|OTU|0,gi|631851685|gb|JMLZ01000002.1|,94.466,253,14,0,1,253,601935,602187,1.20e-104,390
lcl|145|num|446968|OTU|0,gi|631851685|gb|JMLZ01000002.1|,94.466,253,14,0,1,253,2469953,2469701,1.20e-104,390
lcl|145|num|446968|OTU|0,gi|631851685|gb|JMLZ01000002.1|,94.466,253,14,0,1,253,2709153,2708901,1.20e-104,390
lcl|145|num|446968|OTU|0,gi|631851685|gb|JMLZ01000002.1|,94.466,253,14,0,1,253,3464454,3464706,1.20e-104,390
lcl|145|num|446968|OTU|0,gi|631851685|gb|JMLZ01000002.1|,94.466,253,14,0,1,253,4103188,4103440,1.20e-104,390
lcl|145|num|446968|OTU|0,gi|631851685|gb|JMLZ01000002.1|,94.466,253,14,0,1,253,4954018,4954270,1.20e-104,390
lcl|145|num|446968|OTU|0,gi|695900482|gb|JPJF01000118.1|,94.071,253,15,0,1,253,486,234,5.58e-103,385
lcl|145|num|446968|OTU|0,gi|835516811|gb|JNGB01000276.1|,94.071,253,15,0,1,253,489,741,5.58e-103,385
lcl|145|num|446968|OTU|0,gi|930582623|dbj|BBZR01000066.1|,94.071,253,15,0,1,253,1196,944,5.58e-103,385
lcl|145|num|446968|OTU|0,gi|523927580|dbj|BAHT02000283.1|,94.071,253,15,0,1,253,328,580,5.58e-103,385
lcl|145|num|446968|OTU|0,gi|564724276|gb|AZJE01000010.1|,94.094,254,13,2,1,253,133950,134202,5.58e-103,385
lcl|145|num|446968|OTU|0,gi|564726352|gb|AZJE01000001.1|,94.094,254,13,2,1,253,35312,35564,5.58e-103,385
lcl|145|num|446968|OTU|0,gi|330404529|gb|ACTV01000014.1|,94.071,253,15,0,1,253,1410,1158,5.58e-103,385
lcl|145|num|446968|OTU|0,gi|255741463|gb|ABYU02000037.1|,94.071,253,15,0,1,253,642,390,5.58e-103,385
lcl|145|num|446968|OTU|0,gi|197297304|gb|ABOU02000049.1|,94.094,254,13,2,1,253,5539,5287,5.58e-103,385
lcl|145|num|446968|OTU|0,gi|814949407|gb|LBCG01000143.1|,93.701,254,14,2,1,253,29795,30047,2.60e-101,379
lcl|145|num|446968|OTU|0,gi|814947061|gb|LARJ01000055.1|,93.701,254,14,2,1,253,1033,1285,2.60e-101,379
lcl|145|num|446968|OTU|0,gi|814946742|gb|LARC01000103.1|,93.701,254,14,2,1,253,285,33,2.60e-101,379
lcl|145|num|446968|OTU|0,gi|564715825|gb|AZJE01000037.1|,93.701,254,14,2,1,253,3305,3053,2.60e-101,379
lcl|145|num|446968|OTU|0,gi|564722028|gb|AZJE01000019.1|,93.701,254,14,2,1,253,81899,82151,2.60e-101,379
lcl|145|num|446968|OTU|0,gi|564722235|gb|AZJE01000017.1|,93.701,254,14,2,1,253,50382,50634,2.60e-101,379
lcl|145|num|446968|OTU|0,gi|241243062|gb|ACCL02000018.1|,93.701,254,14,2,1,253,1827,1575,2.60e-101,379
lcl|145|num|446968|OTU|0,gi|814946816|gb|LARJ01000140.1|,100.000,203,0,0,1,203,22,224,3.36e-100,375
lcl|145|num|446968|OTU|0,gi|814948110|gb|LARH01000113.1|,93.281,253,17,0,1,253,426,174,1.21e-99,374
lcl|145|num|446968|OTU|0,gi|814948203|gb|LARH01000082.1|,93.281,253,17,0,1,253,528,780,1.21e-99,374
lcl|145|num|446968|OTU|0,gi|523929095|dbj|BAIC02000310.1|,93.307,254,15,2,1,253,1056,804,1.21e-99,374
lcl|145|num|446968|OTU|0,gi|542075571|gb|AWQK01000532.1|,93.307,254,16,1,1,253,360,613,1.21e-99,374
lcl|145|num|446968|OTU|0,gi|356695205|gb|ADLN01000132.1|,93.281,253,17,0,1,253,26,278,1.21e-99,374
lcl|145|num|446968|OTU|0,gi|356695211|gb|ADLN01000129.1|,93.281,253,17,0,1,253,717,969,1.21e-99,374
lcl|145|num|446968|OTU|0,gi|223965664|gb|ACCJ01000522.1|,93.307,254,15,2,1,253,1050,798,1.21e-99,374
lcl|145|num|446968|OTU|0,gi|322121154|gb|AEVH01000023.1|,93.281,253,16,1,1,253,393,142,4.34e-99,372
lcl|145|num|446968|OTU|0,gi|814949788|gb|LBCG01000013.1|,92.941,255,14,4,1,253,581,833,5.62e-98,368
lcl|145|num|446968|OTU|0,gi|814946728|gb|LARC01000108.1|,92.885,253,18,0,1,253,75,327,5.62e-98,368
lcl|145|num|446968|OTU|0,gi|316896110|gb|ACWQ01000079.1|,92.941,255,14,4,1,253,810,1062,5.62e-98,368
lcl|145|num|446968|OTU|0,gi|330400765|gb|ACWP01000059.1|,92.941,255,14,4,1,253,1377,1125,5.62e-98,368
lcl|145|num|446968|OTU|0,gi|336012387|gb|ACTM01000065.1|,92.941,255,14,4,1,253,1531,1279,5.62e-98,368
lcl|145|num|446968|OTU|0,gi|134285664|gb|AAVP02000051.1|,92.941,255,14,4,1,253,869,1121,5.62e-98,368
lcl|145|num|446968|OTU|0,gi|134285665|gb|AAVP02000050.1|,92.941,255,14,4,1,253,666,414,5.62e-98,368
lcl|145|num|446968|OTU|0,gi|134285675|gb|AAVP02000040.1|,92.941,255,14,4,1,253,1346,1094,5.62e-98,368
lcl|145|num|446968|OTU|0,gi|134285686|gb|AAVP02000029.1|,92.941,255,14,4,1,253,786,1038,5.62e-98,368
lcl|145|num|446968|OTU|0,gi|134285690|gb|AAVP02000025.1|,92.941,255,14,4,1,253,10716,10464,5.62e-98,368
lcl|145|num|446968|OTU|0,gi|134285713|gb|AAVP02000002.1|,92.941,255,14,4,1,253,247734,247482,5.62e-98,368
lcl|145|num|446968|OTU|0,gi|814947298|gb|LARN01000174.1|,92.520,254,17,2,1,253,201,453,2.61e-96,363
lcl|145|num|446968|OTU|0,gi|667464475|gb|JPNB01000003.1|,92.490,253,19,0,1,253,427382,427130,2.61e-96,363
lcl|145|num|446968|OTU|0,gi|667464476|gb|JPNB01000002.1|,92.490,253,19,0,1,253,2225,1973,2.61e-96,363
