lcl|179|num|243863|OTU|4,gi|814949407|gb|LBCG01000143.1|,100.000,253,0,0,1,253,29795,30047,4.91e-128,468
lcl|179|num|243863|OTU|4,gi|814947061|gb|LARJ01000055.1|,100.000,253,0,0,1,253,1033,1285,4.91e-128,468
lcl|179|num|243863|OTU|4,gi|523929095|dbj|BAIC02000310.1|,95.652,253,11,0,1,253,1056,804,1.09e-109,407
lcl|179|num|243863|OTU|4,gi|223965664|gb|ACCJ01000522.1|,95.652,253,11,0,1,253,1050,798,1.09e-109,407
lcl|179|num|243863|OTU|4,gi|814947298|gb|LARN01000174.1|,95.257,253,12,0,1,253,201,453,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|544060150|dbj|BAHX01000112.1|,95.257,253,12,0,1,253,1037,785,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|523927866|dbj|BAHU02000044.1|,95.257,253,12,0,1,253,1028,776,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|564724276|gb|AZJE01000010.1|,95.294,255,8,4,1,253,133950,134202,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|564726352|gb|AZJE01000001.1|,95.294,255,8,4,1,253,35312,35564,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480638768|gb|AGYS01000047.1|,95.257,253,12,0,1,253,97171,97423,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480649455|gb|AGYS01000013.1|,95.257,253,12,0,1,253,1779,2031,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480650185|gb|AGYS01000009.1|,95.257,253,12,0,1,253,19136,18884,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480651422|gb|AGYS01000004.1|,95.257,253,12,0,1,253,445903,445651,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480660488|gb|AGYR01000094.1|,95.257,253,12,0,1,253,4563,4311,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480660551|gb|AGYR01000091.1|,95.257,253,12,0,1,253,7042,7294,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480665608|gb|AGYR01000051.1|,95.257,253,12,0,1,253,1194,942,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480681756|gb|AGYQ01000012.1|,95.257,253,12,0,1,253,1489,1237,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480682385|gb|AGYQ01000008.1|,95.257,253,12,0,1,253,47581,47329,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480681885|gb|AGYP01000019.1|,95.257,253,12,0,1,253,1672,1420,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480655909|gb|AGYO01000053.1|,95.257,253,12,0,1,253,23491,23743,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480665365|gb|AGYN01000032.1|,95.257,253,12,0,1,253,130140,130392,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480665631|gb|AGYN01000030.1|,95.257,253,12,0,1,253,223655,223907,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480665932|gb|AGYN01000029.1|,95.257,253,12,0,1,253,2544,2292,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480758678|gb|AGYM01000093.1|,95.257,253,12,0,1,253,7399,7651,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480765035|gb|AGYM01000039.1|,95.257,253,12,0,1,253,1486,1234,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480759052|gb|AGYL01000062.1|,95.257,253,12,0,1,253,1034,782,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480698469|gb|AGYJ01000012.1|,95.257,253,12,0,1,253,1417,1165,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480703248|gb|AGYJ01000003.1|,95.257,253,12,0,1,253,4075,4327,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480705671|gb|AGYI01000033.1|,95.257,253,12,0,1,253,489754,490006,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480708598|gb|AGYI01000024.1|,95.257,253,12,0,1,253,31184,31436,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480704970|gb|AGYH01000014.1|,95.257,253,12,0,1,253,28863,29115,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480704970|gb|AGYH01000014.1|,95.257,253,12,0,1,253,180348,180600,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480710525|gb|AGYH01000002.1|,95.257,253,12,0,1,253,22679,22931,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480687462|gb|AGYG01000044.1|,95.257,253,12,0,1,253,260,512,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480687969|gb|AGYG01000039.1|,95.257,253,12,0,1,253,88767,89019,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480688735|gb|AGYG01000035.1|,95.257,253,12,0,1,253,604,352,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480761761|gb|AGYF01000054.1|,95.257,253,12,0,1,253,5066,5318,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480766479|gb|AGYF01000032.1|,95.257,253,12,0,1,253,604,352,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480766527|gb|AGYF01000031.1|,95.257,253,12,0,1,253,28898,29150,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|480773921|gb|AGYF01000008.1|,95.257,253,12,0,1,253,4676,4424,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|891177137|gb|ADLM01000123.1|,95.257,253,12,0,1,253,1506,1254,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|355378022|gb|ADLL01000101.1|,95.257,253,12,0,1,253,805,1057,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|354810472|gb|ADLJ01000059.1|,95.257,253,12,0,1,253,767,1019,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|891179764|gb|ADLI01000057.1|,95.257,253,12,0,1,253,703,955,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|197297304|gb|ABOU02000049.1|,95.294,255,8,4,1,253,5539,5287,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|156709605|gb|ABCC02000039.1|,95.257,253,12,0,1,253,452256,452508,5.05e-108,401
lcl|179|num|243863|OTU|4,gi|769363665|gb|JYHN01000039.1|,94.862,253,13,0,1,253,123016,123268,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|667464475|gb|JPNB01000003.1|,94.862,253,13,0,1,253,427382,427130,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|667464476|gb|JPNB01000002.1|,94.862,253,13,0,1,253,2225,1973,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|667464476|gb|JPNB01000002.1|,94.466,253,14,0,1,253,738565,738313,1.09e-104,390
lcl|179|num|243863|OTU|4,gi|667464476|gb|JPNB01000002.1|,94.466,253,14,0,1,253,941002,940750,1.09e-104,390
lcl|179|num|243863|OTU|4,gi|695900482|gb|JPJF01000118.1|,94.882,254,11,2,1,253,486,234,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|523930558|dbj|BAIL02000234.1|,94.862,253,13,0,1,253,469,217,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|523930064|dbj|BAIJ02000227.1|,94.862,253,13,0,1,253,697,949,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|544060986|dbj|BAIG01000302.1|,94.862,253,13,0,1,253,306,558,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|544060518|dbj|BAHZ01000455.1|,94.862,253,13,0,1,253,619,871,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|523927580|dbj|BAHT02000283.1|,94.902,255,9,4,1,253,328,580,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|564715825|gb|AZJE01000037.1|,94.902,255,9,4,1,253,3305,3053,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|564722028|gb|AZJE01000019.1|,94.902,255,9,4,1,253,81899,82151,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|564722235|gb|AZJE01000017.1|,94.902,255,9,4,1,253,50382,50634,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|542970631|gb|AWST01000112.1|,94.862,253,13,0,1,253,1056,804,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|480649831|gb|AGYS01000010.1|,94.862,253,13,0,1,253,343393,343645,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|480675244|gb|AGYQ01000046.1|,94.862,253,13,0,1,253,22621,22873,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|480677070|gb|AGYQ01000038.1|,94.862,253,13,0,1,253,1551,1299,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|480662850|gb|AGYO01000012.1|,94.862,253,13,0,1,253,253460,253712,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|480761084|gb|AGYM01000061.1|,94.862,253,13,0,1,253,1551,1299,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|480762708|gb|AGYM01000049.1|,94.862,253,13,0,1,253,26670,26922,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|891181599|gb|ADLK01000048.1|,94.862,253,13,0,1,253,1476,1224,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|330404529|gb|ACTV01000014.1|,94.882,254,11,2,1,253,1410,1158,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|511277112|gb|ACTP02000021.1|,94.862,253,13,0,1,253,183080,183332,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|511277411|gb|ACTP02000011.1|,94.862,253,13,0,1,253,423079,422827,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|255741463|gb|ABYU02000037.1|,94.882,254,11,2,1,253,642,390,2.35e-106,396
lcl|179|num|243863|OTU|4,gi|814946742|gb|LARC01000103.1|,94.466,253,14,0,1,253,285,33,1.09e-104,390
lcl|179|num|243863|OTU|4,gi|667464590|gb|JPNB01000001.1|,94.466,253,14,0,1,253,1185658,1185910,1.09e-104,390
lcl|179|num|243863|OTU|4,gi|697986678|emb|CCYG01000338.1|,94.466,253,14,0,1,253,704,956,1.09e-104,390
lcl|179|num|243863|OTU|4,gi|511277510|gb|ACTP02000009.1|,94.466,253,14,0,1,253,1052,800,1.09e-104,390
lcl|179|num|243863|OTU|4,gi|197282616|gb|ABQR01000074.1|,94.466,253,14,0,1,253,616,868,1.09e-104,390
lcl|179|num|243863|OTU|4,gi|926665007|gb|LGAJ01000018.1|,94.094,254,13,2,1,253,1204,952,5.08e-103,385
lcl|179|num|243863|OTU|4,gi|814948302|gb|LARH01000049.1|,94.071,253,15,0,1,253,300,48,5.08e-103,385
lcl|179|num|243863|OTU|4,gi|573973165|gb|JAGQ01000002.1|,94.071,253,15,0,1,253,1288691,1288439,5.08e-103,385
lcl|179|num|243863|OTU|4,gi|573973165|gb|JAGQ01000002.1|,93.281,253,17,0,1,253,1025906,1025654,1.10e-99,374
lcl|179|num|243863|OTU|4,gi|857602755|emb|CVPG01000006.1|,94.094,254,13,2,1,253,667899,668151,5.08e-103,385
lcl|179|num|243863|OTU|4,gi|857602757|emb|CVPG01000005.1|,94.094,254,13,2,1,253,513086,513338,5.08e-103,385
lcl|179|num|243863|OTU|4,gi|523929041|dbj|BAIB02000026.1|,94.094,254,13,2,1,253,530,782,5.08e-103,385
lcl|179|num|243863|OTU|4,gi|241243062|gb|ACCL02000018.1|,94.071,253,15,0,1,253,1827,1575,5.08e-103,385
lcl|179|num|243863|OTU|4,gi|134285596|gb|AAVO02000054.1|,94.071,253,15,0,1,253,923,671,5.08e-103,385
lcl|179|num|243863|OTU|4,gi|134285597|gb|AAVO02000053.1|,94.071,253,15,0,1,253,479,227,5.08e-103,385
lcl|179|num|243863|OTU|4,gi|134285640|gb|AAVO02000010.1|,94.071,253,15,0,1,253,97555,97807,5.08e-103,385
lcl|179|num|243863|OTU|4,gi|134285646|gb|AAVO02000004.1|,94.071,253,15,0,1,253,715,967,5.08e-103,385
lcl|179|num|243863|OTU|4,gi|814946739|gb|LARC01000104.1|,93.701,254,14,2,1,253,202,454,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|814946782|gb|LAQZ01000112.1|,93.701,254,14,2,1,253,300,48,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|729029349|gb|JTGN01000001.1|,93.676,253,16,0,1,253,5964,5712,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|729029349|gb|JTGN01000001.1|,93.676,253,16,0,1,253,634804,634552,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|631851685|gb|JMLZ01000002.1|,93.676,253,16,0,1,253,595774,596026,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|631851685|gb|JMLZ01000002.1|,93.676,253,16,0,1,253,601935,602187,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|631851685|gb|JMLZ01000002.1|,93.676,253,16,0,1,253,2469953,2469701,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|631851685|gb|JMLZ01000002.1|,93.676,253,16,0,1,253,2709153,2708901,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|631851685|gb|JMLZ01000002.1|,93.676,253,16,0,1,253,3464454,3464706,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|631851685|gb|JMLZ01000002.1|,93.676,253,16,0,1,253,4103188,4103440,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|631851685|gb|JMLZ01000002.1|,93.676,253,16,0,1,253,4954018,4954270,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|386807667|emb|CAHL01000526.1|,93.676,253,16,0,1,253,414,666,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|570955077|gb|AZUI01000001.1|,93.676,253,16,0,1,253,828343,828091,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|570955077|gb|AZUI01000001.1|,93.676,253,16,0,1,253,1314921,1314669,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|570955077|gb|AZUI01000001.1|,93.676,253,16,0,1,253,1621552,1621300,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|570955077|gb|AZUI01000001.1|,93.676,253,16,0,1,253,1853021,1852769,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|570955077|gb|AZUI01000001.1|,93.676,253,16,0,1,253,2830488,2830740,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|570955077|gb|AZUI01000001.1|,93.676,253,16,0,1,253,3077871,3078123,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|522811461|gb|ATXD01000011.1|,93.676,253,16,0,1,253,128646,128394,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|522811462|gb|ATXD01000010.1|,93.676,253,16,0,1,253,435525,435777,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|522811462|gb|ATXD01000010.1|,93.676,253,16,0,1,253,695364,695616,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|522811477|gb|ATXD01000006.1|,93.676,253,16,0,1,253,74777,74525,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|522811477|gb|ATXD01000006.1|,93.676,253,16,0,1,253,1290807,1290555,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|522811477|gb|ATXD01000006.1|,93.676,253,16,0,1,253,1538919,1538667,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|507776413|gb|ASSR01000026.1|,93.676,253,16,0,1,253,2892,2640,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|336003686|gb|ACTN01000028.1|,93.676,253,16,0,1,253,905,1157,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|534538244|gb|ACII02000003.1|,93.701,254,14,2,1,253,49550,49298,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|534538244|gb|ACII02000003.1|,93.701,254,14,2,1,253,357832,357580,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|534538244|gb|ACII02000003.1|,93.701,254,14,2,1,253,442981,442729,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|534539331|gb|ACII02000002.1|,93.701,254,14,2,1,253,807,555,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|534539331|gb|ACII02000002.1|,93.701,254,14,2,1,253,196969,196717,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|534539331|gb|ACII02000002.1|,93.701,254,14,2,1,253,341716,341464,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|534539658|gb|ACII02000001.1|,93.701,254,14,2,1,253,2370,2118,2.37e-101,379
lcl|179|num|243863|OTU|4,gi|134285600|gb|AAVO02000050.1|,93.676,253,16,0,1,253,997,1249,2.37e-101,379
lcl|635|num|146529|OTU|8,gi|814948280|gb|LARI01000134.1|,100.000,253,0,0,1,253,439,187,4.91e-128,468
lcl|635|num|146529|OTU|8,gi|814948972|gb|LARF01000079.1|,100.000,253,0,0,1,253,511,763,4.91e-128,468
lcl|635|num|146529|OTU|8,gi|814948981|gb|LARF01000076.1|,100.000,253,0,0,1,253,3373,3121,4.91e-128,468
lcl|635|num|146529|OTU|8,gi|814947963|gb|LARA01000030.1|,100.000,253,0,0,1,253,691,943,4.91e-128,468
lcl|635|num|146529|OTU|8,gi|814947075|gb|LAQZ01000010.1|,100.000,253,0,0,1,253,70451,70703,4.91e-128,468
lcl|635|num|146529|OTU|8,gi|674596487|emb|CCNL01000003.1|,94.466,253,14,0,1,253,1387,1135,1.09e-104,390
lcl|635|num|146529|OTU|8,gi|674596488|emb|CCNL01000002.1|,94.466,253,14,0,1,253,1376,1124,1.09e-104,390
lcl|635|num|146529|OTU|8,gi|678247135|emb|CCFG01000003.1|,94.466,253,14,0,1,253,1387,1135,1.09e-104,390
